species,cell_id,n_obs_baseline,present_baseline,n_obs_recent,present_recent,outcome,extinction,colonization,persistence,temp_baseline,temp_recent,temp_delta,temp_baseline_max,cpi_baseline,cpi_recent,cpi_delta
Bombus campestris,-7_50,0.0,0,6.0,1,2,0,1,0,9.970714569091797,11.193792343139648,1.2230777740478516,17.859527587890625,0.46308978348733626,0.6067148283740124,0.1436250448866761
Bombus campestris,-8_47,1.0,1,13.0,1,1,0,0,1,12.310458183288574,13.559911727905273,1.2494535446166992,23.076568603515625,0.73784400496269,0.8845663354940345,0.14672233053134454
Bombus campestris,-8_48,0.0,0,8.0,1,2,0,1,0,11.736089706420898,12.792183876037598,1.0560941696166992,21.223052978515625,0.6703963740580797,0.7944126678165345,0.1240162937584548
Bombus campestris,-8_50,1.0,1,1.0,1,1,0,0,1,12.712940216064453,13.733785629272461,1.0208454132080078,18.785308837890625,0.7851071481986284,0.9049842086811462,0.11987706048251778
Bombus campestris,-9_45,0.0,0,2.0,1,2,0,1,0,15.775777816772461,16.57686424255371,0.80108642578125,23.830474853515625,1.1447737182372697,1.2388446565719218,0.09407093833465208
Bombus campestris,-9_46,0.0,0,8.0,1,2,0,1,0,14.947171211242676,15.757932662963867,0.8107614517211914,22.099029541015625,1.0474711072031853,1.142678176096653,0.09520706889346764
Bombus campestris,-9_47,0.0,0,3.0,1,2,0,1,0,14.509889602661133,15.393967628479004,0.8840780258178711,23.068756103515625,0.9961214776103048,1.0999380531672145,0.10381657555690971
Bombus campestris,-9_48,0.0,0,1.0,1,2,0,1,0,14.383726119995117,15.28131103515625,0.8975849151611328,22.646881103515625,0.9813062007362955,1.0867088795070547,0.10540267877075926
Bombus campestris,-9_49,0.0,0,1.0,1,2,0,1,0,13.537678718566895,14.322678565979004,0.7849998474121094,19.696929931640625,0.881955530987611,0.9741374352891334,0.0921819043015224
Bombus campestris,0_49,0.0,0,5.0,1,2,0,1,0,5.769981384277344,7.590302467346191,1.8203210830688477,17.961334228515625,-0.030198954995063237,0.18355989404252668,0.2137588490375899
Bombus campestris,1_48,1.0,1,1.0,1,1,0,0,1,13.27826976776123,14.799768447875977,1.521498680114746,24.088287353515625,0.8514933453490292,1.0301617185819725,0.17866837323294327
Bombus campestris,1_49,1.0,1,6.0,1,1,0,0,1,7.52157735824585,9.265178680419922,1.7436013221740723,19.783599853515625,0.1754895594417181,0.3802392683117621,0.20474970887004398
Bombus campestris,2_48,3.0,1,9.0,1,1,0,0,1,14.54291820526123,15.853426933288574,1.3105087280273438,24.230865478515625,1.0,1.153891991892205,0.15389199189220504
Bombus campestris,2_49,2.0,1,12.0,1,1,0,0,1,10.52103328704834,11.872958183288574,1.3519248962402344,21.988677978515625,0.5277132704360854,0.6864687298401919,0.1587554594041065
Bombus confusus,-1_49,8.0,1,3.0,1,1,0,0,1,6.027148723602295,7.814065456390381,1.786916732788086,18.328521728515625,0.05412850555788736,0.4302382112308326,0.37610970567294527
Bombus confusus,-2_49,0.0,0,1.0,1,2,0,1,0,10.554611206054688,12.133622169494629,1.5790109634399414,21.414459228515625,1.0070674704662275,1.3394172312674095,0.33234976080118206
Bombus confusus,0_49,2.0,1,1.0,1,1,0,0,1,5.769981384277344,7.590302467346191,1.8203210830688477,17.961334228515625,0.0,0.3831406434451214,0.3831406434451214
Bombus confusus,1_49,3.0,1,1.0,1,1,0,0,1,7.52157735824585,9.265178680419922,1.7436013221740723,19.783599853515625,0.36867540279804306,0.7356680936497546,0.36699269085171154
Bombus confusus,2_49,1.0,1,2.0,1,1,0,0,1,10.52103328704834,11.872958183288574,1.3519248962402344,21.988677978515625,1.0,1.2845527525076583,0.2845527525076583
Bombus cullumanus,-1_49,2.0,1,3.0,1,1,0,0,1,6.027148723602295,7.814065456390381,1.786916732788086,18.328521728515625,0.0,0.31876423352330785,0.31876423352330785
Bombus cullumanus,-2_47,4.0,1,0.0,0,-1,1,0,0,9.104153633117676,11.134865760803223,2.030712127685547,20.967193603515625,0.5489002892701914,0.9111546590516936,0.36225436978150216
Bombus cullumanus,-2_48,5.0,1,0.0,0,-1,1,0,0,10.508512496948242,12.313421249389648,1.8049087524414062,21.783599853515625,0.7994208471711414,1.1213946383918458,0.32197379122070446
Bombus cullumanus,-3_48,13.0,1,0.0,0,-1,1,0,0,10.516944885253906,12.413270950317383,1.8963260650634766,22.965240478515625,0.8009250827886746,1.1392066118317608,0.33828152904308617
Bombus cullumanus,-4_48,0.0,0,4.0,1,2,0,1,0,9.358485221862793,10.9841890335083,1.6257038116455078,21.433990478515625,0.5942699544927046,0.8842757616723929,0.29000580717968827
Bombus cullumanus,-4_49,12.0,1,4.0,1,1,0,0,1,9.322877883911133,10.782659530639648,1.4597816467285156,18.678131103515625,0.5879180380425986,0.8483253470081201,0.26040730896552156
Bombus cullumanus,-5_48,9.0,1,0.0,0,-1,1,0,0,11.632911682128906,13.073075294494629,1.4401636123657227,23.097076416015625,1.0,1.2569076900005502,0.25690769000055025
Bombus cullumanus,-5_49,2.0,1,5.0,1,1,0,0,1,8.755682945251465,10.272171020507812,1.5164880752563477,18.526519775390625,0.4867373525844416,0.7572603993982037,0.27052304681376205
Bombus cullumanus,-6_49,1.0,1,0.0,0,-1,1,0,0,7.914957046508789,9.289892196655273,1.3749351501464844,16.925933837890625,0.3367620673355542,0.5820337922227344,0.24527172488718024
Bombus cullumanus,-6_50,0.0,0,9.0,1,2,0,1,0,9.921079635620117,11.126441955566406,1.205362319946289,17.580230712890625,0.6946299622061226,0.9096519545493558,0.21502199234323316
Bombus cullumanus,2_49,1.0,1,2.0,1,1,0,0,1,10.52103328704834,11.872958183288574,1.3519248962402344,21.988677978515625,0.8016544039934206,1.0428213791656222,0.24116697517220165
Bombus flavidus,-1_49,2.0,1,2.0,1,1,0,0,1,6.027148723602295,7.814065456390381,1.786916732788086,18.328521728515625,,,
Bombus flavidus,0_49,0.0,0,2.0,1,2,0,1,0,5.769981384277344,7.590302467346191,1.8203210830688477,17.961334228515625,,,
Bombus flavidus,1_49,0.0,0,1.0,1,2,0,1,0,7.52157735824585,9.265178680419922,1.7436013221740723,19.783599853515625,,,
Bombus flavidus,2_49,0.0,0,2.0,1,2,0,1,0,10.52103328704834,11.872958183288574,1.3519248962402344,21.988677978515625,,,
Bombus gerstaeckeri,-1_49,0.0,0,1.0,1,2,0,1,0,6.027148723602295,7.814065456390381,1.786916732788086,18.328521728515625,,,
Bombus gerstaeckeri,-5_50,0.0,0,5.0,1,2,0,1,0,9.462301254272461,10.608719825744629,1.146418571472168,17.179840087890625,,,
Bombus gerstaeckeri,-6_50,0.0,0,4.0,1,2,0,1,0,9.921079635620117,11.126441955566406,1.205362319946289,17.580230712890625,,,
Bombus gerstaeckeri,0_49,5.0,1,6.0,1,1,0,0,1,5.769981384277344,7.590302467346191,1.8203210830688477,17.961334228515625,,,
Bombus gerstaeckeri,1_49,0.0,0,1.0,1,2,0,1,0,7.52157735824585,9.265178680419922,1.7436013221740723,19.783599853515625,,,
Bombus gerstaeckeri,2_49,0.0,0,1.0,1,2,0,1,0,10.52103328704834,11.872958183288574,1.3519248962402344,21.988677978515625,,,
Bombus hortorum,-10_45,0.0,0,4.0,1,2,0,1,0,15.476937294006348,15.952971458435059,0.47603416442871094,19.919097900390625,0.8840625592792477,0.9274174468076236,0.04335488752837591
Bombus hortorum,-1_46,1.0,1,0.0,0,-1,1,0,0,16.387380599975586,17.763017654418945,1.3756370544433594,26.385162353515625,0.966981328730658,1.0922676930966124,0.12528636436595442
Bombus hortorum,-1_47,18.0,1,1.0,1,1,0,0,1,9.59281063079834,11.434520721435547,1.841710090637207,21.094146728515625,0.34816478397513,0.5158988245250885,0.1677340405499585
Bombus hortorum,-1_49,41.0,1,7.0,1,1,0,0,1,6.027148723602295,7.814065456390381,1.786916732788086,18.328521728515625,0.02342155648804201,0.18616528322365153,0.16274372673560952
Bombus hortorum,-2_47,12.0,1,0.0,0,-1,1,0,0,9.104153633117676,11.134865760803223,2.030712127685547,20.967193603515625,0.3036602698929864,0.488607701142956,0.1849474312499696
Bombus hortorum,-2_48,0.0,0,1.0,1,2,0,1,0,10.508512496948242,12.313421249389648,1.8049087524414062,21.783599853515625,0.43156247763456956,0.595944830432689,0.1643823527981194
Bombus hortorum,-2_49,2.0,1,33.0,1,1,0,0,1,10.554611206054688,12.133622169494629,1.5790109634399414,21.414459228515625,0.4357609249265024,0.5795696005247495,0.14380867559824706
Bombus hortorum,-2_50,0.0,0,3.0,1,2,0,1,0,11.991334915161133,13.224273681640625,1.2329387664794922,20.734771728515625,0.5666107661189177,0.6789008611255292,0.11229009500661147
Bombus hortorum,-3_47,1.0,1,0.0,0,-1,1,0,0,11.781412124633789,13.651395797729492,1.8699836730957031,24.385162353515625,0.5474920144556246,0.7178010760421162,0.17030906158649162
Bombus hortorum,-3_48,1.0,1,0.0,0,-1,1,0,0,10.516944885253906,12.413270950317383,1.8963260650634766,22.965240478515625,0.43233045874581266,0.6050386578865632,0.17270819914075053
Bombus hortorum,-3_49,10.0,1,24.0,1,1,0,0,1,10.40583610534668,11.856897354125977,1.4510612487792969,20.299224853515625,0.42221120887627045,0.5543668437835048,0.1321556349072343
Bombus hortorum,-3_50,3.0,1,4.0,1,1,0,0,1,12.523505210876465,13.663824081420898,1.1403188705444336,20.113677978515625,0.6150782607668485,0.7189329839635955,0.10385472319674705
Bombus hortorum,-4_43,0.0,0,1.0,1,2,0,1,0,16.215030670166016,17.22759437561035,1.012563705444336,24.815582275390625,0.9512845313560729,1.0435039324940956,0.09221940113802263
Bombus hortorum,-4_44,0.0,0,2.0,1,2,0,1,0,11.997207641601562,14.058928489685059,2.061720848083496,23.489410400390625,0.5671456256171121,0.7549171810281393,0.1877715554110272
Bombus hortorum,-4_45,1.0,1,0.0,0,-1,1,0,0,14.833025932312012,16.60258674621582,1.7695608139038086,27.440582275390625,0.8254182292068376,0.9865812628590368,0.1611630336521992
Bombus hortorum,-4_46,1.0,1,0.0,0,-1,1,0,0,14.064558982849121,15.665647506713867,1.601088523864746,27.148834228515625,0.7554299790920139,0.9012493720308262,0.1458193929388123
Bombus hortorum,-4_47,28.0,1,0.0,0,-1,1,0,0,13.649563789367676,15.053909301757812,1.4043455123901367,26.326324462890625,0.7176342255880676,0.8455352173450819,0.1279009917570143
Bombus hortorum,-4_48,3.0,1,0.0,0,-1,1,0,0,9.358485221862793,10.9841890335083,1.6257038116455078,21.433990478515625,0.3268235599442176,0.47488479414770945,0.14806123420349188
Bombus hortorum,-4_49,4.0,1,2.0,1,1,0,0,1,9.322877883911133,10.782659530639648,1.4597816467285156,18.678131103515625,0.32358061595524623,0.4565304624979936,0.13294984654274739
Bombus hortorum,-4_50,6.0,1,37.0,1,1,0,0,1,11.204657554626465,12.420002937316895,1.2153453826904297,19.348052978515625,0.49496399990828,0.6056517746773645,0.11068777476908453
Bombus hortorum,-5_45,1.0,1,0.0,0,-1,1,0,0,15.373108863830566,17.025484085083008,1.6523752212524414,27.339019775390625,0.8746063684238686,1.0250967055156366,0.15049033709176796
Bombus hortorum,-5_46,0.0,0,1.0,1,2,0,1,0,13.456930160522461,14.879266738891602,1.4223365783691406,26.244537353515625,0.7000900870853406,0.8296296180488242,0.12953953096348358
Bombus hortorum,-5_47,4.0,1,1.0,1,1,0,0,1,11.073504447937012,12.498088836669922,1.4245843887329102,23.736724853515625,0.48301920977679386,0.6127634604280404,0.12974425065124656
Bombus hortorum,-5_49,4.0,1,13.0,1,1,0,0,1,8.755682945251465,10.272171020507812,1.5164880752563477,18.526519775390625,0.2719232463591685,0.4100376399337671,0.1381143935745986
Bombus hortorum,-5_50,25.0,1,68.0,1,1,0,0,1,9.462301254272461,10.608719825744629,1.146418571472168,17.179840087890625,0.33627862167106853,0.4406888761036797,0.10441025443261115
Bombus hortorum,-6_46,0.0,0,2.0,1,2,0,1,0,14.567156791687012,15.799820899963379,1.2326641082763672,27.066802978515625,0.8012041547760747,0.913469235242985,0.1122650804669103
Bombus hortorum,-6_47,13.0,1,1.0,1,1,0,0,1,10.670647621154785,11.902288436889648,1.2316408157348633,22.519927978515625,0.44632895995797556,0.5585008438932908,0.11217188393531524
Bombus hortorum,-6_48,3.0,1,0.0,0,-1,1,0,0,11.552376747131348,12.802190780639648,1.2498140335083008,22.797271728515625,0.5266325808820822,0.6404595935276268,0.11382701264554462
Bombus hortorum,-6_49,3.0,1,51.0,1,1,0,0,1,7.914957046508789,9.289892196655273,1.3749351501464844,16.925933837890625,0.19535400090191313,0.32057643922196444,0.1252224383200513
Bombus hortorum,-6_50,13.0,1,172.0,1,1,0,0,1,9.921079635620117,11.126441955566406,1.205362319946289,17.580230712890625,0.3780619360003002,0.4878405017360785,0.10977856573577832
Bombus hortorum,-7_49,3.0,1,4.0,1,1,0,0,1,8.275877952575684,9.84202766418457,1.5661497116088867,18.562164306640625,0.22822493004614489,0.37086226508046694,0.14263733503432205
Bombus hortorum,-7_50,3.0,1,24.0,1,1,0,0,1,9.970714569091797,11.193792343139648,1.2230777740478516,17.859527587890625,0.38258244549088605,0.49397444903739185,0.1113920035465058
Bombus hortorum,-8_44,1.0,1,0.0,0,-1,1,0,0,16.749923706054688,17.649534225463867,0.8996105194091797,26.460113525390625,1.0,1.0819321716859036,0.08193217168590361
Bombus hortorum,-8_46,1.0,1,1.0,1,1,0,0,1,15.216790199279785,16.326356887817383,1.1095666885375977,26.969146728515625,0.8603696210922599,0.9614235844028787,0.10105396331061878
Bombus hortorum,-8_47,10.0,1,25.0,1,1,0,0,1,12.310458183288574,13.559911727905273,1.2494535446166992,23.076568603515625,0.5956749687144541,0.709469149776641,0.11379418106218686
Bombus hortorum,-8_48,2.0,1,15.0,1,1,0,0,1,11.736089706420898,12.792183876037598,1.0560941696166992,21.223052978515625,0.5433642679807639,0.6395482130933049,0.09618394511254102
Bombus hortorum,-8_49,9.0,1,8.0,1,1,0,0,1,10.892032623291016,12.23859691619873,1.3465642929077148,19.325836181640625,0.46649163437359076,0.5891301923409649,0.1226385579673741
Bombus hortorum,-8_50,8.0,1,10.0,1,1,0,0,1,12.712940216064453,13.733785629272461,1.0208454132080078,18.785308837890625,0.6323310841093052,0.7253047431041515,0.09297365899484633
Bombus hortorum,-9_44,2.0,1,5.0,1,1,0,0,1,16.202836990356445,16.87080955505371,0.6679725646972656,23.003570556640625,0.9501739900205883,1.0110096979980725,0.060835707977484166
Bombus hortorum,-9_45,0.0,0,4.0,1,2,0,1,0,15.775777816772461,16.57686424255371,0.80108642578125,23.830474853515625,0.911279507602683,0.9842385817311868,0.07295907412850389
Bombus hortorum,-9_46,2.0,1,0.0,0,-1,1,0,0,14.947171211242676,15.757932662963867,0.8107614517211914,22.099029541015625,0.8358140287097431,0.9096542573704299,0.07384022866068685
Bombus hortorum,-9_47,43.0,1,22.0,1,1,0,0,1,14.509889602661133,15.393967628479004,0.8840780258178711,23.068756103515625,0.7959885363923336,0.8765060837445098,0.0805175473521762
Bombus hortorum,-9_48,2.0,1,7.0,1,1,0,0,1,14.383726119995117,15.28131103515625,0.8975849151611328,22.646881103515625,0.7844981770654192,0.8662458665210264,0.08174768945560718
Bombus hortorum,-9_49,12.0,1,14.0,1,1,0,0,1,13.537678718566895,14.322678565979004,0.7849998474121094,19.696929931640625,0.7074442749014531,0.7789382613366241,0.07149398643517102
Bombus hortorum,-9_50,7.0,1,2.0,1,1,0,0,1,12.86110782623291,13.82525634765625,0.9641485214233398,18.990386962890625,0.6458254728616564,0.7336354533850579,0.0878099805234015
Bombus hortorum,0_48,0.0,0,1.0,1,2,0,1,0,14.097161293029785,15.90290641784668,1.8057451248168945,26.107818603515625,0.7583992396969628,0.922857765242714,0.16445852554575124
Bombus hortorum,0_49,22.0,1,25.0,1,1,0,0,1,5.769981384277344,7.590302467346191,1.8203210830688477,17.961334228515625,0.0,0.1657860332707275,0.1657860332707275
Bombus hortorum,1_48,1.0,1,5.0,1,1,0,0,1,13.27826976776123,14.799768447875977,1.521498680114746,24.088287353515625,0.6838185632899123,0.8223892985019765,0.1385707352120642
Bombus hortorum,1_49,9.0,1,15.0,1,1,0,0,1,7.52157735824585,9.265178680419922,1.7436013221740723,19.783599853515625,0.15952688298684722,0.3183256517851001,0.15879876879825286
Bombus hortorum,2_48,5.0,1,4.0,1,1,0,0,1,14.54291820526123,15.853426933288574,1.3105087280273438,24.230865478515625,0.7989966216474437,0.9183514132867507,0.11935479163930707
Bombus hortorum,2_49,6.0,1,40.0,1,1,0,0,1,10.52103328704834,11.872958183288574,1.3519248962402344,21.988677978515625,0.43270281059198995,0.5558295863637406,0.12312677577175063
Bombus humilis,-10_45,4.0,1,0.0,0,-1,1,0,0,15.476937294006348,15.952971458435059,0.47603416442871094,19.919097900390625,0.9142498753721993,0.9590851645760634,0.04483528920386415
Bombus humilis,-1_46,1.0,1,0.0,0,-1,1,0,0,16.387380599975586,17.763017654418945,1.3756370544433594,26.385162353515625,1.0,1.129564408994759,0.12956440899475896
Bombus humilis,-1_47,16.0,1,7.0,1,1,0,0,1,9.59281063079834,11.434520721435547,1.841710090637207,21.094146728515625,0.36005326435016144,0.5335147734468682,0.1734615090967067
Bombus humilis,-1_49,44.0,1,12.0,1,1,0,0,1,6.027148723602295,7.814065456390381,1.786916732788086,18.328521728515625,0.02422131202759327,0.19252210739997216,0.1683007953723789
Bombus humilis,-2_47,33.0,1,0.0,0,-1,1,0,0,9.104153633117676,11.134865760803223,2.030712127685547,20.967193603515625,0.3140290932934524,0.5052917637865294,0.191262670493077
Bombus humilis,-2_48,1.0,1,0.0,0,-1,1,0,0,10.508512496948242,12.313421249389648,1.8049087524414062,21.783599853515625,0.4462986665948092,0.6162940407701324,0.16999537417532318
Bombus humilis,-2_49,3.0,1,0.0,0,-1,1,0,0,10.554611206054688,12.133622169494629,1.5790109634399414,21.414459228515625,0.450640474618594,0.5993596601141635,0.1487191854955695
Bombus humilis,-3_48,2.0,1,0.0,0,-1,1,0,0,10.516944885253906,12.413270950317383,1.8963260650634766,22.965240478515625,0.4470928712897967,0.6256983872488918,0.17860551595909513
Bombus humilis,-3_49,3.0,1,0.0,0,-1,1,0,0,10.40583610534668,11.856897354125977,1.4510612487792969,20.299224853515625,0.43662808818708093,0.5732963267359193,0.13666823854883842
Bombus humilis,-3_50,1.0,1,1.0,1,1,0,0,1,12.523505210876465,13.663824081420898,1.1403188705444336,20.113677978515625,0.6360808037258099,0.7434817639212622,0.10740096019545231
Bombus humilis,-4_44,1.0,1,1.0,1,1,0,0,1,11.997207641601562,14.058928489685059,2.061720848083496,23.489410400390625,0.5865114545299399,0.7806946820980585,0.19418322756811857
Bombus humilis,-4_45,1.0,1,0.0,0,-1,1,0,0,14.833025932312012,16.60258674621582,1.7695608139038086,27.440582275390625,0.8536030683139992,1.0202691960496355,0.16666612773563627
Bombus humilis,-4_46,1.0,1,0.0,0,-1,1,0,0,14.064558982849121,15.665647506713867,1.601088523864746,27.148834228515625,0.7812249902318751,0.9320235512860242,0.15079856105414913
Bombus humilis,-4_47,58.0,1,4.0,1,1,0,0,1,13.649563789367676,15.053909301757812,1.4043455123901367,26.326324462890625,0.7421386579719127,0.8744069737675321,0.13226831579561937
Bombus humilis,-4_48,10.0,1,0.0,0,-1,1,0,0,9.358485221862793,10.9841890335083,1.6257038116455078,21.433990478515625,0.3379833200846122,0.4911002726092795,0.15311695252466734
Bombus humilis,-4_49,6.0,1,4.0,1,1,0,0,1,9.322877883911133,10.782659530639648,1.4597816467285156,18.678131103515625,0.33462964210488494,0.4721192115439027,0.13748956943901774
Bombus humilis,-5_47,7.0,1,0.0,0,-1,1,0,0,11.073504447937012,12.498088836669922,1.4245843887329102,23.736724853515625,0.49951244706125403,0.6336869619110495,0.13417451484979542
Bombus humilis,-5_49,2.0,1,4.0,1,1,0,0,1,8.755682945251465,10.272171020507812,1.5164880752563477,18.526519775390625,0.2812083731917741,0.42403883896291705,0.14283046577114294
Bombus humilis,-5_50,15.0,1,0.0,0,-1,1,0,0,9.462301254272461,10.608719825744629,1.146418571472168,17.179840087890625,0.3477612355892088,0.4557366962629624,0.10797546067375363
Bombus humilis,-6_47,2.0,1,2.0,1,1,0,0,1,10.670647621154785,11.902288436889648,1.2316408157348633,22.519927978515625,0.46156936716023766,0.5775714869556235,0.11600211979538588
Bombus humilis,-6_48,2.0,1,0.0,0,-1,1,0,0,11.552376747131348,12.802190780639648,1.2498140335083008,22.797271728515625,0.5446150460561476,0.6623288108037707,0.11771376474762307
Bombus humilis,-6_49,1.0,1,30.0,1,1,0,0,1,7.914957046508789,9.289892196655273,1.3749351501464844,16.925933837890625,0.20202458423716557,0.33152288435887417,0.1294983001217086
Bombus humilis,-6_50,1.0,1,24.0,1,1,0,0,1,9.921079635620117,11.126441955566406,1.205362319946289,17.580230712890625,0.3909712884493607,0.5044983674880874,0.11352707903872672
Bombus humilis,-7_49,3.0,1,4.0,1,1,0,0,1,8.275877952575684,9.84202766418457,1.5661497116088867,18.562164306640625,0.23601792843894137,0.3835257766220701,0.14750784818312873
Bombus humilis,-7_50,0.0,0,7.0,1,2,0,1,0,9.970714569091797,11.193792343139648,1.2230777740478516,17.859527587890625,0.3956461558498718,0.5108417653584116,0.11519560950853985
Bombus humilis,-8_48,0.0,0,2.0,1,2,0,1,0,11.736089706420898,12.792183876037598,1.0560941696166992,21.223052978515625,0.5619180555368427,0.6613863102536119,0.09946825471676923
Bombus humilis,-8_49,1.0,1,0.0,0,-1,1,0,0,10.892032623291016,12.23859691619873,1.3465642929077148,19.325836181640625,0.4824205189007603,0.6092467091523962,0.12682619025163588
Bombus humilis,-8_50,1.0,1,0.0,0,-1,1,0,0,12.712940216064453,13.733785629272461,1.0208454132080078,18.785308837890625,0.6539227442368063,0.7500710939850805,0.09614834974827424
Bombus humilis,-9_45,0.0,0,1.0,1,2,0,1,0,15.775777816772461,16.57686424255371,0.80108642578125,23.830474853515625,0.9423961771825584,1.017846521424754,0.07545034424219565
Bombus humilis,-9_46,0.0,0,1.0,1,2,0,1,0,14.947171211242676,15.757932662963867,0.8107614517211914,22.099029541015625,0.8643538441501282,0.9407154309427251,0.07636158679259697
Bombus humilis,-9_47,2.0,1,0.0,0,-1,1,0,0,14.509889602661133,15.393967628479004,0.8840780258178711,23.068756103515625,0.8231684653489802,0.906435375432829,0.08326691008384879
Bombus humilis,-9_49,1.0,1,1.0,1,1,0,0,1,13.537678718566895,14.322678565979004,0.7849998474121094,19.696929931640625,0.7316007598927527,0.8055359893650943,0.07393522947234155
Bombus humilis,-9_50,3.0,1,0.0,0,-1,1,0,0,12.86110782623291,13.82525634765625,0.9641485214233398,18.990386962890625,0.667877914157269,0.758686265791802,0.09080835163453294
Bombus humilis,0_49,38.0,1,6.0,1,1,0,0,1,5.769981384277344,7.590302467346191,1.8203210830688477,17.961334228515625,0.0,0.17144698490544005,0.17144698490544005
Bombus humilis,1_48,0.0,0,1.0,1,2,0,1,0,13.27826976776123,14.799768447875977,1.521498680114746,24.088287353515625,0.7071683216340389,0.8504707113440491,0.1433023897100102
Bombus humilis,1_49,11.0,1,6.0,1,1,0,0,1,7.52157735824585,9.265178680419922,1.7436013221740723,19.783599853515625,0.16497410885508593,0.32919524123900246,0.16422113238391653
Bombus humilis,2_48,2.0,1,1.0,1,1,0,0,1,14.54291820526123,15.853426933288574,1.3105087280273438,24.230865478515625,0.8262792650777183,0.9497095610855867,0.12343029600786837
Bombus humilis,2_49,11.0,1,2.0,1,1,0,0,1,10.52103328704834,11.872958183288574,1.3519248962402344,21.988677978515625,0.44747793751094705,0.5748090163161369,0.12733107880518985
Bombus humilis,3_49,1.0,1,0.0,0,-1,1,0,0,15.149632453918457,16.145153045654297,0.9955205917358398,23.633209228515625,0.8834226611516058,0.9771857919816045,0.09376313082999865
Bombus hypnorum,-1_49,7.0,1,11.0,1,1,0,0,1,6.027148723602295,7.814065456390381,1.786916732788086,18.328521728515625,1.0,7.948459075241184,6.948459075241184
Bombus hypnorum,-2_49,0.0,0,1.0,1,2,0,1,0,10.554611206054688,12.133622169494629,1.5790109634399414,21.414459228515625,18.605122385823602,24.74513599557961,6.140013609756007
Bombus hypnorum,-2_50,0.0,0,1.0,1,2,0,1,0,11.991334915161133,13.224273681640625,1.2329387664794922,20.734771728515625,24.191849350755305,28.98615476183854,4.794305411083236
Bombus hypnorum,-3_49,0.0,0,4.0,1,2,0,1,0,10.40583610534668,11.856897354125977,1.4510612487792969,20.299224853515625,18.026607629250964,23.66908638486684,5.642478755615876
Bombus hypnorum,-3_50,0.0,0,2.0,1,2,0,1,0,12.523505210876465,13.663824081420898,1.1403188705444336,20.113677978515625,26.26120348068583,30.695354697312723,4.434151216626894
Bombus hypnorum,-5_49,0.0,0,5.0,1,2,0,1,0,8.755682945251465,10.272171020507812,1.5164880752563477,18.526519775390625,11.609956259653378,17.50684845147306,5.896892191819683
Bombus hypnorum,-5_50,0.0,0,1.0,1,2,0,1,0,9.462301254272461,10.608719825744629,1.146418571472168,17.179840087890625,14.357654746077925,18.815524763637104,4.457870017559179
Bombus hypnorum,-6_49,0.0,0,1.0,1,2,0,1,0,7.914957046508789,9.289892196655273,1.3749351501464844,16.925933837890625,8.340777906953027,13.68723890684363,5.346460999890603
Bombus hypnorum,-6_50,0.0,0,14.0,1,2,0,1,0,9.921079635620117,11.126441955566406,1.205362319946289,17.580230712890625,16.14162304684241,20.828696930758976,4.687073883916568
Bombus hypnorum,-7_49,0.0,0,2.0,1,2,0,1,0,8.275877952575684,9.84202766418457,1.5661497116088867,18.562164306640625,9.744225588195484,15.834227980100831,6.090002391905347
Bombus hypnorum,-9_46,0.0,0,1.0,1,2,0,1,0,14.947171211242676,15.757932662963867,0.8107614517211914,22.099029541015625,35.68567397032183,38.838335011375456,3.1526610410536264
Bombus hypnorum,0_49,8.0,1,23.0,1,1,0,0,1,5.769981384277344,7.590302467346191,1.8203210830688477,17.961334228515625,0.0,7.078352514930867,7.078352514930867
Bombus hypnorum,1_49,0.0,0,6.0,1,2,0,1,0,7.52157735824585,9.265178680419922,1.7436013221740723,19.783599853515625,6.81111364517104,13.591139937587958,6.780026292416918
Bombus hypnorum,2_49,0.0,0,19.0,1,2,0,1,0,10.52103328704834,11.872958183288574,1.3519248962402344,21.988677978515625,18.47455402090414,23.73153921890384,5.2569851979997
Bombus inexspectatus,-5_49,8.0,1,2.0,1,1,0,0,1,8.755682945251465,10.272171020507812,1.5164880752563477,18.526519775390625,0.4089616063699598,1.1466400818697933,0.7376784754998335
Bombus inexspectatus,-5_50,0.0,0,2.0,1,2,0,1,0,9.462301254272461,10.608719825744629,1.146418571472168,17.179840087890625,0.752688092231555,1.3103504424253276,0.5576623501937726
Bombus inexspectatus,-6_49,8.0,1,2.0,1,1,0,0,1,7.914957046508789,9.289892196655273,1.3749351501464844,16.925933837890625,0.0,0.6688216557850232,0.6688216557850232
Bombus inexspectatus,-6_50,20.0,1,3.0,1,1,0,0,1,9.921079635620117,11.126441955566406,1.205362319946289,17.580230712890625,0.9758556478930868,1.5621905179860254,0.5863348700929386
Bombus inexspectatus,-7_49,6.0,1,3.0,1,1,0,0,1,8.275877952575684,9.84202766418457,1.5661497116088867,18.562164306640625,0.17556589340040768,0.9374017103215876,0.7618358169211799
Bombus inexspectatus,-7_50,2.0,1,0.0,0,-1,1,0,0,9.970714569091797,11.193792343139648,1.2230777740478516,17.859527587890625,1.0,1.5949523524112343,0.5949523524112343
Bombus jonellus,-2_49,1.0,1,0.0,0,-1,1,0,0,10.554611206054688,12.133622169494629,1.5790109634399414,21.414459228515625,1.0,1.5981885762305998,0.5981885762305998
Bombus jonellus,-3_49,1.0,1,1.0,1,1,0,0,1,10.40583610534668,11.856897354125977,1.4510612487792969,20.299224853515625,0.943638411808613,1.4933548371712915,0.5497164253626785
